base_controller.py              connect line:172 walltime:396ms     INFO Connected to server: localhost:64444
prt_controller.py       update_vehicle line:1446 walltime:45877ms  WARNING t:260.916 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45883ms  WARNING t:260.947 Vehicle 44 is following too close to vehicle 45. lv_dist: 0.000 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45905ms  WARNING t:261.105 Vehicle 45 is following too close to vehicle 46. lv_dist: -0.520 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45907ms  WARNING t:261.116 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45912ms  WARNING t:261.154 Vehicle 66 is following too close to vehicle 69. lv_dist: 1.526 desired separation: 2.352
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:45970ms  WARNING Speed limit violation: v_status {
  vID: 71
  nose_locID: 628
  nose_pos: 13.0490198135
  tail_locID: 628
  tail_pos: 9.04901981354
  vel: 15.0001001358
  accel: 8.36651706696
  passengerIDs: 5
  lvID: 57
  lv_distance: 62.0510139465
}
time: 261.861419851
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:45972ms  WARNING t:261.877 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45973ms  WARNING t:261.889 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45976ms  WARNING t:261.904 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45986ms  WARNING t:262.051 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45987ms  WARNING t:262.051 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45988ms  WARNING t:262.051 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45996ms  WARNING t:262.077 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45997ms  WARNING t:262.089 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45999ms  WARNING t:262.104 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46057ms  WARNING t:262.251 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46058ms  WARNING t:262.251 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46060ms  WARNING t:262.251 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46097ms  WARNING t:262.406 Vehicle 66 is following too close to vehicle 69. lv_dist: 1.433 desired separation: 2.400
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:46098ms  WARNING Speed limit violation: v_status {
  vID: 62
  nose_locID: 617
  nose_pos: 13.0600194931
  tail_locID: 617
  tail_pos: 9.0600194931
  vel: 15.0001001358
  accel: 8.36651706696
  passengerIDs: 24
  lvID: 56
  lv_distance: 319.537017822
}
time: 262.412719851
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:46106ms  WARNING t:262.550 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46156ms  WARNING t:262.613 Vehicle 44 is following too close to vehicle 45. lv_dist: -0.380 desired separation: 2.400
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:46172ms  WARNING Speed limit violation: v_status {
  vID: 71
  nose_locID: 629
  nose_pos: -1.60071067512e-10
  tail_locID: 628
  tail_pos: 23.3460006714
  vel: 19.483707428
  accel: 2.68851208687
  passengerIDs: 5
  lvID: 56
  lv_distance: 19.9339027405
}
time: 262.672563351
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:46176ms  WARNING t:262.750 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46186ms  WARNING t:262.789 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46192ms  WARNING t:262.872 Vehicle 66 is following too close to vehicle 69. lv_dist: 0.876 desired separation: 1.630
prt_controller.py       update_vehicle line:1446 walltime:46275ms  WARNING t:262.989 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:46279ms  WARNING Speed limit violation: v_status {
  vID: 71
  nose_locID: 630
  nose_pos: 1.98360794457e-09
  tail_locID: 629
  tail_pos: 2.35100007057
  vel: 19.9860057831
  accel: 0.442631006241
  passengerIDs: 5
  lvID: 56
  lv_distance: 19.999704361
}
time: 262.993403506
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:46306ms  WARNING Speed limit violation: v_status {
  vID: 62
  nose_locID: 618
  nose_pos: -1.24473444885e-08
  tail_locID: 617
  tail_pos: 23.3090000153
  vel: 19.4770622253
  accel: 2.70576024055
  passengerIDs: 24
  lvID: 56
  lv_distance: 321.461608887
}
time: 263.221399334
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:46325ms  WARNING Speed limit violation: v_status {
  vID: 62
  nose_locID: 619
  nose_pos: -1.03027559817e-08
  tail_locID: 618
  tail_pos: 2.35100007057
  vel: 19.9849224091
  accel: 0.459443241358
  passengerIDs: 24
  lvID: 71
  lv_distance: 297.528656006
}
time: 263.54230176
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:46343ms  WARNING t:263.832 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46366ms  WARNING t:264.258 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46379ms  WARNING t:264.527 Vehicle 22 is following too close to vehicle 24. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46405ms  WARNING t:264.727 Vehicle 22 is following too close to vehicle 24. lv_dist: 16.000 desired separation: 20.000
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:46464ms     INFO t:264.900 Vehicle 61 at station 4, berth 2, plat 2 has completed embark of [30L]
prt_controller.py            heartbeat line:106 walltime:46490ms    DEBUG t:265.200 Station 0 heartbeat.
prt_controller.py               embark line:1619 walltime:46490ms     INFO t:265.200 Start Embark: Vehicle 66, pos 4.40 at station 0, plat 2, berth 0 is starting embark of (60L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:46490ms    DEBUG t:265.200 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46491ms    DEBUG t:265.200 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46491ms    DEBUG t:265.200 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46491ms    DEBUG t:265.200 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46492ms    DEBUG t:265.200 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46493ms    DEBUG t:265.200 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46494ms    DEBUG t:265.200 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:46495ms    DEBUG t:265.200 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:384 walltime:46510ms     INFO t:265.200 Launched vehicle 70 from station 0.
prt_controller.py       update_vehicle line:1446 walltime:46528ms  WARNING t:265.200 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46529ms  WARNING t:265.200 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46530ms  WARNING t:265.200 Vehicle 45 is following too close to vehicle 46. lv_dist: -0.520 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46530ms  WARNING t:265.200 Vehicle 44 is following too close to vehicle 45. lv_dist: -0.380 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46595ms  WARNING t:265.499 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46597ms  WARNING t:265.504 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46609ms  WARNING t:265.577 Vehicle 22 is following too close to vehicle 24. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46650ms  WARNING t:265.720 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46670ms  WARNING t:265.777 Vehicle 22 is following too close to vehicle 24. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46690ms  WARNING t:265.874 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46692ms  WARNING t:265.920 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46694ms  WARNING t:265.925 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46698ms  WARNING t:265.929 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:46703ms  WARNING t:266.074 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46802ms  WARNING t:266.634 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46822ms  WARNING t:266.834 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46865ms  WARNING t:266.848 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46872ms  WARNING t:266.848 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:46875ms  WARNING t:266.848 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
